gene	Estimate	Std..Error	t.value	Pr...t..	FDR
ENSG00000176728.7	-1.8221879334038	0.0862814738875205	-21.119109946815	1.32770323237131e-47	2.02806668744717e-43
ENSG00000002586.18	-1.20935332935665	0.0604434246804861	-20.0080213149651	6.35936788902282e-45	4.85696722524118e-41
ENSG00000229807.10	1.60594109005356	0.0875534161441448	18.3424149596812	8.83099981255914e-41	4.4964507378947e-37
ENSG00000198692.9	-1.64303907998471	0.0907075861458212	-18.113579578045	3.36129931836717e-40	1.28359617720146e-36
ENSG00000114374.12	-1.77931830101023	0.100564523772972	-17.6933001246751	3.97688558411027e-39	1.21493854594569e-35
ENSG00000278847.1	-1.62978147577567	0.0924672785169124	-17.62549414145	5.93589088023944e-39	1.51117888659429e-35
ENSG00000260197.1	-1.92286245809715	0.112890072291112	-17.0330518802276	2.00802706095178e-37	4.3818019080055e-34
ENSG00000233864.7	-1.72765674124484	0.104972590315544	-16.4581700427852	6.34498910563021e-36	1.21149635735627e-32
ENSG00000131002.11	-1.96042156883527	0.120573914107904	-16.2590854194288	2.11451713721649e-35	3.58880547455354e-32
ENSG00000012817.15	-1.82590271014649	0.113744921640316	-16.0526086247643	7.39941807344661e-35	1.13026111071897e-31
ENSG00000273906.1	-1.55249936565136	0.100326031886453	-15.4745417162361	2.52022077717734e-33	3.49967021558036e-30
ENSG00000005889.15	0.915910824839018	0.0623603977896991	14.6873794475748	3.21985253422416e-31	4.09860395502284e-28
ENSG00000067646.11	-1.70630904294507	0.119512769170108	-14.2772111699328	4.10499501063591e-30	4.8233691374972e-27
ENSG00000154620.5	-1.50866005944695	0.109150235381511	-13.8218672105814	7.01154892725644e-29	7.65010070456016e-26
ENSG00000147050.14	0.73993902004557	0.0560784718422076	13.1947072689069	3.55232376650174e-27	3.61744970222094e-24
ENSG00000067048.16	-1.66877849311139	0.126859379971911	-13.1545534392561	4.56955008717921e-27	4.36249234885391e-24
ENSG00000129824.15	-1.64898967396423	0.126721822278455	-13.012673305319	1.1128912148302e-26	9.99965488619486e-24
ENSG00000165246.13	-1.49133848950195	0.115906038502645	-12.8667885536258	2.78081927513161e-26	2.35983413486863e-23
ENSG00000225470.7	0.974973860442092	0.0818482649501212	11.911967358578	1.12085615409038e-23	9.01109355459504e-21
ENSG00000183878.15	-1.85267711932737	0.156222770625454	-11.8592002427686	1.56125174438716e-23	1.19240601977569e-20
ENSG00000130021.13	0.709352052835973	0.0749962455519167	9.45850085715183	4.61273346760707e-17	3.35521446274752e-14
ENSG00000006757.11	0.759572582041225	0.0832904032813967	9.11956902735852	3.58204086789727e-16	2.48707610259686e-13
ENSG00000178605.13	-0.69251553234401	0.0778314469494906	-8.89763147784499	1.35542800230988e-15	9.00180988490582e-13
ENSG00000205611.4	-1.13862261786061	0.135458956566035	-8.40566505696907	2.49524979609926e-14	1.58812252647567e-11
ENSG00000214717.11	-0.717688676642919	0.0968087655637031	-7.41346790720782	7.33610044966025e-12	4.48235737474241e-09
ENSG00000126012.11	0.540266754485972	0.0748685624368028	7.21620312854299	2.18976058660177e-11	1.28648434462854e-08
ENSG00000169093.15	-0.387019978157004	0.0541124819446572	-7.15213873488235	3.11431939348679e-11	1.76189736057447e-08
ENSG00000149531.15	-0.675896725300773	0.0949016800648049	-7.12207333778735	3.67222303585125e-11	2.00332881687957e-08
ENSG00000101846.6	0.414751354497919	0.058855910187356	7.04689390033459	5.53673289833488e-11	2.91633086282984e-08
ENSG00000182378.13	-0.682679670606284	0.0974046645398708	-7.00869587540997	6.81569875200541e-11	3.47032661456276e-08
ENSG00000167393.17	-0.612911418060442	0.0876170152373534	-6.99534692433967	7.32818102381591e-11	3.61090210125123e-08
ENSG00000215301.9	0.527298803304801	0.0771743144611731	6.83256867244462	1.76424695148473e-10	8.42152255747787e-08
ENSG00000261600.1	0.944274118421076	0.145703242585559	6.48080373274179	1.13606846498198e-09	5.25861994018172e-07
ENSG00000130741.10	0.429295619607642	0.0676608769292683	6.34481311935139	2.30153742635712e-09	1.03399953492956e-06
ENSG00000173674.10	0.318800907396699	0.0538645719959815	5.91856382745384	1.99264415147716e-08	8.69646840394675e-06
ENSG00000169249.12	0.567989938233591	0.101161429034065	5.6146887569404	8.79738471941052e-08	3.73277921080543e-05
ENSG00000146938.14	0.293876286725499	0.0524411906616978	5.60392094491748	9.26467783910886e-08	3.82480956736183e-05
ENSG00000188153.12	0.3161481969013	0.0587528879504219	5.38098139393724	2.66804536559693e-07	0.000107248402524982
ENSG00000100433.15	-0.497731764802747	0.0935089390005465	-5.32282549799691	3.50027818386688e-07	0.00013709422886812
ENSG00000169239.12	0.366058240717589	0.0714235123886695	5.12517836879246	8.68364388830781e-07	0.000326316043857309
ENSG00000169100.13	-0.236982506842602	0.0462559931073523	-5.12328221540084	8.75872850942695e-07	0.000326316043857309
ENSG00000259222.2	-0.664951695374594	0.131127595911406	-5.0710278851132	1.10950312971212e-06	0.000403515721579826
ENSG00000247516.6	-0.386730477349062	0.0771072768632799	-5.01548612635847	1.42404144117093e-06	0.000505865884043861
ENSG00000258484.3	-0.889438154597095	0.179198583145324	-4.96342180270361	1.79646266251465e-06	0.00062365834477071
ENSG00000113924.11	-0.530994044552988	0.10848495998591	-4.89463281013286	2.43588520488993e-06	0.000826847700104305
ENSG00000226179.6	-0.558534591585088	0.115877935025095	-4.82002541263901	3.37824222279636e-06	0.00112179673811336
ENSG00000130985.16	0.268842571816039	0.0581331338148918	4.62460139637562	7.82960794413201e-06	0.0025446225818429
