gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR
ENSG00000133142.17	11	-0.0393429990552708	0.0266490586833485	-1.47633728916114	0.139853368474269	10.1848781205421	1.11339825529838	10.1843870375092	0.424468142029825	0.56719848276847
ENSG00000133800.8	11	0.0602738787935991	0.040785603802668	1.47782239746212	0.139455321787146	22.5428020402143	1.2910355994535	12.3817210801356	0.260321179294528	0.56719848276847
ENSG00000156136.9	11	-0.0282528582418773	0.0191278887408441	-1.47705053206152	0.139662092312731	6.60440150919453	1.07071426936511	11.6527337893639	0.308969741257391	0.56719848276847
ENSG00000170871.11	9	-0.0369198094893172	0.0249805815138111	-1.47794035414689	0.139423743825962	0	1	5.91344451913448	0.656926895830197	0.56719848276847
ENSG00000174827.13	2	-0.10237959920922	0.069342911027825	-1.47642488167447	0.139829867223989	0	1	0.145723681352532	0.702655923919817	0.56719848276847
ENSG00000228929.1	5	0.110890431675013	0.0750339074683867	1.47787094416925	0.139442324773334	10.4890274794696	1.117181471546	3.97351567641478	0.409601978818332	0.56719848276847
ENSG00000234618.1	8	0.0714829785376332	0.0484321152408732	1.47594170071075	0.139959543525099	0	1	2.85446046916845	0.898131430860951	0.56719848276847
ENSG00000239713.8	12	-0.0507374654690857	0.0343318875002017	-1.47785249118003	0.139447264931726	0	1	8.34735132090199	0.681892022220713	0.56719848276847
ENSG00000261373.1	13	-0.0370973106267742	0.0251337398991006	-1.47599644047012	0.13994484780052	0	1	6.24487693818047	0.903237999478704	0.56719848276847
ENSG00000261478.1	11	-0.0699627933977371	0.0473806251146106	-1.47661186884938	0.13977970835119	5.71645984586088	1.06063051765468	11.3231870098114	0.332899282788228	0.56719848276847
ENSG00000262050.1	9	-0.0770301785506446	0.0521724378221855	-1.47645350238721	0.13982218888704	0.000829275033985995	1.00000829281911	8.28466879198546	0.406168464466542	0.56719848276847
ENSG00000266074.8	12	-0.0428651977335978	0.0290086066899356	-1.4776717196993	0.139495667453978	47.0719135703538	1.88935604412836	20.5259152416045	0.0386288121455958	0.56719848276847
ENSG00000268471.6	13	0.0489933983090415	0.0331926281869807	1.47603251038308	0.139935164930338	43.8077430127721	1.77960461746054	20.97990090274	0.050675546861842	0.56719848276847
ENSG00000283828.1	2	-0.149636644074554	0.10139674874121	-1.47575386718231	0.140009979332741	0	1	0.493388441373732	0.482419679363536	0.56719848276847
ENSG00000139998.14	12	-0.0224938552318646	0.0152512432770102	-1.47488665830752	0.140243017817337	2.47502135840574	1.02537833273977	12.8326867626955	0.304401495681381	0.568018316897123
ENSG00000168040.4	12	-0.0470657785767581	0.0319249400656854	-1.47426364716489	0.140410618980792	0	1	5.63438666138113	0.896612113771592	0.568121654455372
ENSG00000173918.14	12	0.058802898947149	0.0398808780552375	1.4744634976618	0.140356838841063	13.6818720550916	1.15850519909125	10.7991055529108	0.460243967566866	0.568121654455372
ENSG00000247970.2	10	0.0500918497235504	0.033975759735548	1.47434082750298	0.140389847730341	0	1	5.87581682699294	0.752279896826528	0.568121654455372
ENSG00000267811.1	13	-0.0717901549868735	0.048687448479654	-1.4745105202396	0.14034418728087	27.2946313079044	1.37541424792846	13.8668397778184	0.30929240760858	0.568121654455372
ENSG00000269918.1	12	0.0611997241435051	0.0415100308228708	1.47433579138144	0.140391203010474	36.0384281215799	1.56343875022463	16.4344217731505	0.12575391642945	0.568121654455372
ENSG00000166482.11	10	-0.065077972085273	0.0441483969740772	-1.47407327435886	0.140461863394459	16.7356035862358	1.20099351351893	9.93000159808391	0.356181684519583	0.568126562652201
ENSG00000179859.9	12	-0.0475552294931668	0.0322616559618637	-1.47404800142254	0.140468667426462	36.3787703941781	1.57180237822453	16.7468204599447	0.115590837604924	0.568126562652201
ENSG00000239839.6	12	0.0756976876657472	0.0513582503063485	1.47391484745324	0.140504519598461	0	1	7.96093468514546	0.716798922692507	0.568156625366592
ENSG00000135269.17	12	0.0484016785846657	0.032842131720979	1.47376787219167	0.140544101372289	0.0300175008471238	1.00030026514056	10.9480200536716	0.447628243169184	0.568201754223418
ENSG00000138029.13	11	0.0424785991185432	0.0288277436057738	1.4735318760791	0.140607675208604	0.00135959777855424	1.00001359616264	9.60189000977259	0.476086749035306	0.568343842048203
ENSG00000182318.5	11	-0.0384819760302538	0.026118491566431	-1.47336135137732	0.140653625783119	0	1	8.61620253596602	0.568872706586734	0.568414652649306
ENSG00000025772.7	12	0.0274658342091144	0.0186505725579397	1.47265367450727	0.140844443898041	0.00189106937500991	1.00001891105137	10.6915879314849	0.469451021530503	0.568442425592628
ENSG00000105251.10	13	-0.0549997083151269	0.0373594569273272	-1.47217633334751	0.140973266611057	22.4743772071328	1.28989611946981	14.8598131043898	0.249192585736896	0.568442425592628
ENSG00000106804.7	12	0.0458247788123075	0.0311250828999444	1.47227812885245	0.140945786896357	39.1530392578464	1.64346745967744	18.1682982535748	0.0777567586841102	0.568442425592628
ENSG00000148153.13	12	-0.0298396568419452	0.0202553457168195	-1.4731744033955	0.140704015137786	11.8367917477213	1.13425999328258	15.1632966992287	0.175142532929578	0.568442425592628
ENSG00000173786.16	11	0.0277780360633192	0.0188686162231362	1.47218194142178	0.140971752603215	0	1	6.70807240709631	0.752687263280523	0.568442425592628
ENSG00000189184.11	8	-0.0713455739666711	0.04845534987048	-1.47239828331394	0.140913356477184	6.05081209020217	1.06440515585948	7.43283172354571	0.385244949014943	0.568442425592628
ENSG00000211896.7	10	0.103359580978909	0.070178803069408	1.47280341724673	0.140804050647106	27.6900413798531	1.38293537858751	12.3869683165334	0.192362337407693	0.568442425592628
ENSG00000261061.1	13	-0.0527900594068855	0.0358386523828439	-1.47299231128892	0.140753108998926	0	1	9.76585196729267	0.63649383157972	0.568442425592628
ENSG00000273355.1	5	0.105725778397344	0.0717701857727848	1.47311557381303	0.140719874744213	0	1	2.43080926837877	0.657066815181649	0.568442425592628
ENSG00000279480.1	3	0.0903722563068483	0.061380419163801	1.4723303870845	0.140931681377019	0	1	1.47141044890064	0.479167419212127	0.568442425592628
ENSG00000281691.1	2	-0.104489059894372	0.0709606586308093	-1.47249281377168	0.140887846164542	21.4751115990202	1.27348159336897	1.27348159336897	0.259114550096545	0.568442425592628
ENSG00000214944.9	9	0.058546050191962	0.0397742866527495	1.47195726483041	0.141032418165132	42.6491476209545	1.74365324754157	13.2068466005884	0.104928073727554	0.568566264157556
ENSG00000198890.7	11	-0.0357790396345746	0.0243109456273715	-1.47172554218916	0.141095007271047	14.0761403459813	1.16382109000527	11.4871058118555	0.32084695824907	0.568589273405114
ENSG00000273311.1	2	-0.106489253891959	0.0723565068120816	-1.47173016752349	0.141093757743069	0	1	0.190765053547021	0.662280631502656	0.568589273405114
ENSG00000174680.9	2	-0.190634985193845	0.12955189925102	-1.47149510193186	0.141157271172155	0	1	0.312878074147564	0.575919430748391	0.56863754671341
ENSG00000196547.14	13	-0.0216972207070191	0.0147452620651062	-1.47147067384882	0.141163872766039	0	1	11.2242983371976	0.509800441220952	0.56863754671341
ENSG00000176716.4	2	0.181705615579728	0.123506449434778	1.47122370055407	0.141230629661184	0	1	0.394817661774282	0.529777842492884	0.56879185096422
ENSG00000163946.13	10	-0.0372553734887982	0.0253261691057156	-1.47102285123692	0.141284937129954	19.6318058006773	1.24427332225467	11.128190857256	0.267024388251485	0.568837076891617
ENSG00000184743.12	13	0.0343854568693227	0.0233760149568082	1.47097171750004	0.141298765698468	0	1	11.4320156049563	0.4923018976564	0.568837076891617
ENSG00000124333.15	10	-0.0307074678174044	0.02087716635061	-1.47086378015603	0.141327959606159	0.00154072896669543	1.00001540752706	9.26706997262135	0.412995597177731	0.568840058072545
ENSG00000239194.1	3	0.118971736305226	0.0808947629358576	1.47069763217627	0.141372906854428	21.1619619056307	1.26842324361623	2.35807413773922	0.307574769369985	0.568906431931104
ENSG00000126775.8	12	-0.037713472266863	0.0256564440949397	-1.46994151361378	0.141577594890414	14.444432232135	1.16883100199074	11.1706451845263	0.429079956669291	0.56961547133209
ENSG00000084463.7	13	0.0245638574630021	0.0167158013910846	1.46949924136472	0.141697427434633	0.192610103563998	1.0019298180602	13.5670311157251	0.329206493313254	0.569982891201848
ENSG00000184544.11	2	-0.130195203004519	0.0886141067711084	-1.46923788715509	0.141768277314753	0	1	0.345512489700985	0.556664459984204	0.570038495590616
ENSG00000205791.3	13	-0.0493528756518531	0.0335897444920752	-1.46928404482198	0.141755762566222	6.4054952625414	1.06843879649248	13.1431768252276	0.358720480589806	0.570038495590616
ENSG00000261126.7	7	-0.0559947505634137	0.0381268457325529	-1.46864366793409	0.141929464038956	0	1	4.01961995654924	0.674021165048486	0.570571857041385
ENSG00000172893.15	12	-0.0406883122630848	0.0277085367063843	-1.46843958936705	0.141984854447293	0	1	8.37216506665477	0.679628716725704	0.570679776861737
ENSG00000274682.1	11	0.0527561224407024	0.0359326474928579	1.46819469540029	0.142051344766624	6.52038774031707	1.06975197674337	10.2291752776361	0.420622377815813	0.570832258205899
ENSG00000169692.12	11	-0.0650656109073191	0.044328344620858	-1.46781052763932	0.142155697012461	45.2407793897496	1.82617646645761	17.9485946890262	0.0558369917892087	0.570850170736375
ENSG00000179242.15	12	-0.0401623194111747	0.0273674231304942	-1.46752287271152	0.142233871822571	23.1457683995951	1.30116452819331	13.4092711187842	0.267419034931743	0.570850170736375
ENSG00000196639.6	9	-0.0631328594665592	0.0430151727184521	-1.46768815459102	0.142188949804546	27.4049315769702	1.37750403949308	10.9210676558615	0.206211854049376	0.570850170736375
ENSG00000243444.7	11	-0.0452950404686941	0.0308601306459104	-1.46775271266379	0.142171406503265	29.149898731182	1.41143058667739	15.0436605199203	0.130478161956321	0.570850170736375
ENSG00000259495.2	13	-0.0374508477757412	0.025519798733866	-1.46752128283998	0.14223430398721	0	1	9.77094217182349	0.636047857066845	0.570850170736375
ENSG00000259706.1	2	-0.110329402963846	0.0751848142379305	-1.46744264891972	0.142255679802352	0	1	0.278394586593182	0.597755397212282	0.570850170736375
ENSG00000278449.1	2	-0.16297520643296	0.111016593884812	-1.46802564130241	0.142097258013803	0	1	0.156837226834368	0.692085257117083	0.570850170736375
ENSG00000013441.15	12	0.0505878213962029	0.0344811971799801	1.46711325399033	0.142345249205891	39.2573282534174	1.6462891263196	17.5616846456018	0.092324267410578	0.570865841950687
ENSG00000156234.7	2	-0.154723715775095	0.105448902205126	-1.4672861693156	0.142298224497349	0	1	0.143909845565818	0.704424624842585	0.570865841950687
ENSG00000188747.8	12	-0.0365647993778062	0.0249216075438655	-1.46719264852586	0.142323656203468	0	1	6.52224813880031	0.836349525127885	0.570865841950687
ENSG00000152503.9	10	0.0506210634949843	0.0345125774010336	1.46674248366823	0.142446121243658	64.4912469677838	2.81620703236953	30.433453373315	0.000370087837850832	0.571155807441478
ENSG00000171847.10	12	0.0432954758798737	0.029526016523505	1.46635005251748	0.142552946115972	0	1	7.28727754084566	0.775364865668301	0.571469520503411
ENSG00000221983.7	9	0.047369710679774	0.0323086668598446	1.46616110424068	0.142604402227881	11.6903423493336	1.1323789793816	8.7021951236646	0.368037861658788	0.57156118872089
ENSG00000139874.5	8	0.0472897891648077	0.0322567785326221	1.4660419085862	0.142636870005275	19.9310980934229	1.24892433415258	6.60598901745564	0.471022663674304	0.571576729834728
ENSG00000079482.12	11	0.0376313872716675	0.0256799249987226	1.46540098047558	0.142811550103206	1.65147708385401	1.0167920883292	10.4877596341307	0.398791007708931	0.572128435507943
ENSG00000102290.22	6	0.0723420892587493	0.0493712291714774	1.46526814245375	0.142847774631432	65.7833951330149	2.92255764090984	14.1399716766808	0.0147443226200983	0.572128435507943
ENSG00000145934.16	11	0.0265432451350944	0.018115512841198	1.46522184427096	0.142860401663448	0.00289131892816681	1.00002891402528	9.67017644949854	0.469890550142849	0.572128435507943
ENSG00000095383.19	11	0.0400750990238306	0.0273528968412316	1.46511352184905	0.142889948085221	0	1	6.60416431338652	0.762210814367157	0.572132153438762
ENSG00000171453.17	10	-0.0430022106170836	0.0293530862491094	-1.46499793078448	0.142921482300781	0	1	4.21055338767485	0.897015754202095	0.572143827424352
ENSG00000224383.7	12	-0.0355103179187722	0.0242446371933424	-1.46466691316476	0.143011816240603	0	1	8.36170177756857	0.680583353716908	0.57239083689332
ENSG00000074590.13	12	-0.0254417832654355	0.0173760249305413	-1.46418892509283	0.143142335379098	0	1	3.70488174957706	0.977768743827464	0.572683924134266
ENSG00000149089.12	13	-0.0461763113118693	0.0315358661711208	-1.46424744008318	0.143126352402853	0	1	9.89692166615828	0.625003292072427	0.572683924134266
ENSG00000171067.10	12	0.0323746955850686	0.0221141955402954	1.46397799214885	0.143199961660876	0	1	5.82196118428621	0.884975343967761	0.572799846643504
ENSG00000126768.12	13	0.0279760822919508	0.0191149647679233	1.46356964983254	0.143311570202959	0.887350905140399	1.00895295316233	10.6752374768957	0.556936653760375	0.573131608621236
ENSG00000183506.17	11	0.0500098892385515	0.0341855228289194	1.46289672060377	0.143495641498438	0	1	6.01371649561242	0.81410952961835	0.573752972967355
ENSG00000024048.10	12	0.035875746823441	0.0245343033146229	1.46226882269196	0.143667558545603	38.4468950443782	1.62461341425583	17.930457016917	0.0832083473854077	0.574113669900182
ENSG00000140612.13	13	0.0419587925686161	0.0287023109804286	1.46186112321153	0.14377927030734	21.5822612094826	1.27522167232004	14.9750983747715	0.242801080251821	0.574113669900182
ENSG00000161677.11	11	-0.050862592979949	0.0347925141890797	-1.46188322877549	0.143773211561281	41.6796284779997	1.7146667174827	17.3691515230625	0.0665843638442481	0.574113669900182
ENSG00000170310.14	10	0.047073369750515	0.0322015970496988	1.46183338912861	0.143786872008314	28.8042452421678	1.40457812885254	12.0480691960955	0.210612942693492	0.574113669900182
ENSG00000253683.1	12	0.0651897216933908	0.044584135470421	1.46217305787258	0.143693792616879	10.9585696937768	1.12307270510019	12.6794716802409	0.314790101373292	0.574113669900182
ENSG00000261386.2	11	0.0544646977537224	0.0372498953289019	1.4621436455813	0.143701850636184	0	1	3.15960272991725	0.977414480308307	0.574113669900182
ENSG00000278962.1	5	0.0462408925506781	0.0316253372557377	1.46214701765082	0.143700926780293	0	1	2.32047531012714	0.677043730292705	0.574113669900182
ENSG00000149428.18	12	0.0295418717424628	0.0202123832836643	1.46157290448468	0.143858283907939	39.9241291021394	1.66456180335725	17.6655958295488	0.0896713907171593	0.574169457354266
ENSG00000178175.11	4	-0.0888343243961464	0.0607773562915398	-1.46163521772848	0.143841198249631	0.00783813930545627	1.00007838753718	3.00269942058907	0.391209165934996	0.574169457354266
ENSG00000226232.8	13	0.0608013942263101	0.0416056852642415	1.46137225814585	0.143913309668328	0	1	3.58965256308035	0.989756009574768	0.574274428520801
ENSG00000172943.19	11	-0.0318809077475544	0.021818464452549	-1.46118934340633	0.143963486730809	0	1	2.82128118959591	0.985322537592133	0.574360013315173
ENSG00000176769.9	6	-0.0546213702987631	0.0374016933200674	-1.46039832558749	0.14418063271335	29.8443297587656	1.42540153427576	6.73041442538578	0.241474058754859	0.575111574063307
ENSG00000196670.13	13	-0.0413090600600698	0.0282908369480029	-1.46015687467973	0.1442469645178	34.0877319101035	1.51716824345374	17.2139809618425	0.141723810741149	0.57526138333131
ENSG00000102931.7	13	0.0428077980619045	0.0293213007267699	1.45995562955437	0.144302268792945	17.206199099284	1.20781989608035	13.8522871209578	0.310240308288852	0.575346664822872
ENSG00000115170.13	11	0.0475652298930477	0.0325818339015452	1.45986963277693	0.144325906566962	16.5071087929376	1.19770675747711	10.9770949792952	0.35930530350872	0.575346664822872
ENSG00000114626.17	12	-0.0366987718806832	0.0251463987702885	-1.45940467324666	0.144453760532507	36.4284288768308	1.57303018052285	18.3644810304811	0.0734996409363369	0.57540818604493
ENSG00000181016.9	13	-0.0481175395197742	0.0329708851760729	-1.45939483464925	0.144456466874725	25.3147347348941	1.33895219686287	15.7403912753853	0.203418038911664	0.57540818604493
ENSG00000209480.1	2	0.179390310686391	0.122910008677209	1.45952565309398	0.144420485300143	42.0639650285876	1.72604148781226	1.72604148781226	0.188917226625542	0.57540818604493
ENSG00000225361.3	6	-0.052631346787691	0.0360623608038361	-1.45945372445202	0.144440268401678	0	1	3.78224069106423	0.581174284649315	0.57540818604493
ENSG00000259957.2	2	-0.123518520483243	0.0846530416393447	-1.45911497202287	0.144533466078197	20.0625400733993	1.25097795316265	1.25097795316265	0.263365775710419	0.575600209927354
ENSG00000010818.9	11	0.0267325110727143	0.018322363611231	1.45900996399439	0.144562365275335	0	1	4.62158501281521	0.914982585632083	0.575600638634634
ENSG00000124279.11	13	-0.0374384551797094	0.0256649202638625	-1.45874036602501	0.144636581450776	22.0281805414115	1.28251464047355	14.2878163606502	0.282707739322233	0.575781468810019
ENSG00000172366.19	10	-0.0683993399173984	0.0468926899791035	-1.45863544931798	0.144665471297555	46.4605402604577	1.86778126799333	17.5680739223809	0.0405284814036019	0.575781824045534
ENSG00000172803.17	13	0.0346684369589503	0.0237699199116433	1.45850036886194	0.144702673540255	1.0431432081709	1.01054139391639	11.9833289110225	0.447019451001833	0.575815256651429
ENSG00000088035.15	12	-0.0469729970387267	0.0322108052291603	-1.45829937204433	0.144758043246931	32.1146366452152	1.47307158801488	14.2453168218618	0.219715113430781	0.57592095534182
ENSG00000079257.7	13	-0.0458304208138656	0.0314426629843725	-1.45758712729402	0.144954379941385	0	1	6.54135841815848	0.886376973709644	0.576173136208836
ENSG00000107551.20	12	-0.0390536052218763	0.0267959886915929	-1.45744221910831	0.144994350153394	0.0681270392185255	1.00068173483795	12.7043139180573	0.313089791129676	0.576173136208836
ENSG00000120733.13	12	-0.0319600633596943	0.0219280113736003	-1.45749939724	0.144978577627149	3.04732595756055	1.03143106662769	10.3171252946158	0.50210730564191	0.576173136208836
ENSG00000181938.13	12	-0.0441825351795124	0.0303130302810271	-1.45754267290018	0.144966640956605	1.95196010502046	1.01990820119516	11.6981633957014	0.386753588943346	0.576173136208836
ENSG00000196110.7	2	0.0655016345976802	0.0449379711008493	1.45760106638286	0.144950535549581	0	1	0.0589483514214809	0.808165901215142	0.576173136208836
ENSG00000259953.1	12	-0.0288074376514171	0.0197590083875305	-1.45793944141432	0.144857235892068	0.067798511274737	1.00067844508842	20.9105238004974	0.0343099940845503	0.576173136208836
ENSG00000174611.11	8	0.0451217502986978	0.0309647124970351	1.45719907145975	0.145061436851509	0	1	2.56731598972376	0.921943382400437	0.576213691812998
ENSG00000196177.12	11	-0.0300371110959361	0.0206129476198064	-1.45719630447585	0.145062200424911	18.3336282275299	1.22449421750496	11.7570452769191	0.301645630365316	0.576213691812998
ENSG00000115694.14	12	0.0306769442339198	0.0210704322266614	1.45592382272552	0.145413679268436	0.0326469577148393	1.00032657619434	11.370285743664	0.412783369757239	0.577380392439836
ENSG00000164828.17	10	0.0327314235395953	0.0224815180279879	1.45592586313998	0.145413115153336	5.44163412291297	1.05754788666702	8.6861674757137	0.466733333754111	0.577380392439836
ENSG00000223878.1	11	-0.0467495127722605	0.0321202211989823	-1.45545425987732	0.145543544277199	0	1	7.35844632237599	0.691227207758026	0.577731625924641
ENSG00000240875.5	6	-0.0601083761855886	0.0413003860178161	-1.45539502123925	0.145559933962706	24.2646751403896	1.32038781355158	5.71761103198248	0.334673322878138	0.577731625924641
ENSG00000187952.9	4	0.0833304682327336	0.0572645927124436	1.4551831120354	0.145618574921906	0	1	1.06921714930248	0.784509895539554	0.577849652607929
ENSG00000011638.10	13	-0.0376229001363596	0.0258567080209552	-1.45505375649014	0.145654379959457	28.7895359253134	1.40428799754933	17.3872781755969	0.135600715236268	0.57785942778537
ENSG00000099866.14	13	-0.0735042067347584	0.0505231824188181	-1.45486098095398	0.145707751874052	49.8950785165367	1.99581192903384	24.1210264728693	0.019583516807915	0.57785942778537
ENSG00000161243.8	13	-0.0473507500882798	0.0325455908006754	-1.45490522443664	0.145695501281561	48.0999846184304	1.92678170256403	22.9691176994794	0.0279892701440913	0.57785942778537
ENSG00000167553.15	12	0.0421116834475411	0.028949142646936	1.45467808705548	0.145758401793759	0	1	5.55647242607173	0.901260559910913	0.577945650269899
ENSG00000117472.9	5	0.065793617915768	0.0452354391920618	1.45447063388552	0.145815869375416	0	1	3.00340529712171	0.557255693807908	0.577949032111542
ENSG00000134461.15	12	-0.032784378547889	0.0225434906998965	-1.45427249862593	0.14587077195034	0	1	8.01468268737717	0.711987971673124	0.577949032111542
ENSG00000227045.1	2	0.118507112644734	0.0814945928955328	1.45417147855008	0.145898770343454	0	1	0.148425424762974	0.700044642812068	0.577949032111542
ENSG00000230506.1	2	0.161187256153703	0.110846120851865	1.45415333360303	0.145903799773257	0	1	0.665822790679726	0.414511774296243	0.577949032111542
ENSG00000256618.2	8	-0.0991663423222129	0.0681934579989547	-1.45419143173137	0.145893239859152	0	1	0.780470952246631	0.997638182857129	0.577949032111542
ENSG00000116183.10	2	0.0761813717487397	0.0523953479701196	1.4539720547745	0.145954054058641	0	1	0.00134356925801441	0.970760304301918	0.577971476933107
ENSG00000163346.16	13	-0.040446896061424	0.0278225428338922	-1.45374548627358	0.146016882214768	31.8828870265575	1.46805986975678	19.8694633609247	0.0695959209186129	0.577971476933107
ENSG00000198901.13	13	-0.0330395372758155	0.0227245527618079	-1.45391364231131	0.145970250037973	30.1371060531628	1.43137500253133	15.462424976601	0.217116239294204	0.577971476933107
ENSG00000275286.1	7	0.0650533886678066	0.0447497283628935	1.45371583354121	0.146025106542073	0	1	3.76066160296405	0.709027535519603	0.577971476933107
ENSG00000076351.12	13	-0.0410171461832868	0.0282199333442039	-1.45348132764854	0.14609016036351	0.903224311004181	1.00911456810501	12.0093281372711	0.444930775488527	0.57811450633161
ENSG00000235349.1	2	0.103488928164442	0.0712063653813767	1.45336624907285	0.146122092197906	0	1	0.33862232421992	0.560625523934914	0.57812643325164
ENSG00000119772.16	13	0.037257199027732	0.0256385064830315	1.45317353225665	0.146175578939329	31.5907618365007	1.46179087334664	16.5353321654724	0.16792811917928	0.578223619737844
ENSG00000058600.15	11	-0.0434467861753933	0.0299059080736031	-1.4527827099737	0.146284093990255	44.9540646830054	1.81666456249907	18.0683127396269	0.0538221780573762	0.578423972913999
ENSG00000109320.11	12	-0.0366412120842237	0.0252205319165714	-1.45283264466552	0.146270225774826	13.6479840910567	1.15805055559384	11.3256788965389	0.416396052198883	0.578423972913999
ENSG00000136205.16	12	-0.0574396453126052	0.0395508215195123	-1.45229967686682	0.146418297300993	42.1376223439342	1.72823869413733	19.0308881794329	0.0605413054365102	0.578737095055151
ENSG00000146556.14	13	0.0557279557165709	0.0383779931485092	1.45208102729404	0.146479076679625	0	1	5.97813062318262	0.917180459650359	0.578737095055151
ENSG00000147123.10	10	-0.03666062060119	0.0252459671567975	-1.45213769682494	0.146463322045687	0	1	7.35551599971982	0.600157414321399	0.578737095055151
ENSG00000278041.1	13	0.0320759735129615	0.0220865556676783	1.45228500068491	0.146422376326161	0	1	9.83139381567988	0.630749563258975	0.578737095055151
ENSG00000255248.7	13	-0.0357818918630614	0.0246437668740046	-1.45196519858357	0.14651128212514	0	1	9.12415956525485	0.692290560223465	0.578749960925864
ENSG00000165025.14	11	-0.0343443058017297	0.0236578986096534	-1.4517056805593	0.146583459146863	35.3332090787651	1.54638878124943	15.4064435810653	0.117931279268461	0.578920686539724
ENSG00000127124.14	13	0.0330382376454954	0.0227720796075723	1.45082215655479	0.146829388340525	19.8850712746949	1.24820681477326	12.6235864979692	0.396982895664327	0.579777430713762
ENSG00000271347.1	13	-0.0548977481560776	0.037842589925598	-1.45068686535493	0.146867074534284	0	1	11.0469203025114	0.524901946212105	0.579811720791747
ENSG00000167280.16	12	0.0411608118213099	0.0283758840853262	1.45055610241216	0.146903506384213	14.4334136020237	1.16868048860677	12.5941624747711	0.320675729965112	0.57984104632442
ENSG00000185238.12	12	-0.0380430681232945	0.0262308606622305	-1.4503171898615	0.146970087634182	2.2105944185057	1.02260566372564	9.96567836235605	0.533477038734484	0.579989339120128
ENSG00000159214.12	12	0.0368606497135803	0.0254186041492478	1.4501445278879	0.147018220231668	0	1	8.84115729965943	0.636551498162213	0.580064783673082
ENSG00000124733.3	13	-0.0303540914979937	0.0209364547081549	-1.44982003501149	0.147108711008071	9.65286723885316	1.10684198760765	10.569771201045	0.566103727422064	0.580124048791824
ENSG00000139289.13	9	0.0764610611698805	0.0527398224745183	1.44977850857999	0.147120294486522	24.6105817146533	1.3264461017792	9.7362286598054	0.284029461648484	0.580124048791824
ENSG00000231925.11	10	-0.0455386020173268	0.0314075941313924	-1.44992328373889	0.147079913592678	0	1	6.50188751100532	0.688824321207909	0.580124048791824
ENSG00000127578.6	12	0.0659625971126214	0.045502420426423	1.44965029320324	0.147156063579888	28.5644974158158	1.39986416253114	15.9931815044839	0.141384203341058	0.580150665172376
ENSG00000057704.12	13	0.0376324573853815	0.0259743721570214	1.44883029926129	0.147384979989282	23.7510213437005	1.31149297685364	18.5278374998053	0.100578182402699	0.580623469556914
ENSG00000251595.7	13	-0.0385471912180082	0.0266062045545925	-1.44880458762596	0.147392162264973	22.5163253413199	1.29059444380388	14.6195298752193	0.262905356772764	0.580623469556914
ENSG00000266962.2	13	-0.0340704614058818	0.0235139326913564	-1.44894781545437	0.14735215647901	22.678207357438	1.29329645087606	15.8915807772969	0.196252485036904	0.580623469556914
ENSG00000280913.2	2	0.142417729653005	0.0982896569855647	1.44895947366996	0.147348900521338	0	1	0.293748888103097	0.587828109768109	0.580623469556914
ENSG00000100890.15	11	-0.0367052264328347	0.0253506574246704	-1.44790037662355	0.147644914315672	0.597615033666879	1.00601207942716	9.41219342214005	0.493481863473729	0.581390019105557
ENSG00000147724.11	11	-0.025478211734692	0.0175958068667214	-1.44797064025966	0.147625261818219	0	1	4.93434399177128	0.895520490425221	0.581390019105557
ENSG00000135972.8	11	-0.035278424399498	0.0243717716390298	-1.4475116918871	0.147753664225666	12.140262448665	1.13817776819071	10.669261197266	0.383859267796352	0.581474656535337
ENSG00000167186.10	12	-0.0393844813650234	0.0272068084400221	-1.44759652540088	0.147729923478218	31.029875323787	1.44990313515395	15.9698410422008	0.142254219327562	0.581474656535337
ENSG00000196668.3	10	0.045512140451392	0.0314406987503986	1.44755499274058	0.147741546072323	0	1	3.27450821497621	0.952410335169958	0.581474656535337
ENSG00000114646.9	13	0.0352646578756853	0.0243642096721197	1.44739592830048	0.147786065490069	0.0419191136276568	1.00041936693118	13.7916337280313	0.314211684823045	0.581487703459449
ENSG00000235944.7	13	0.0402510511211436	0.0278216958092891	1.44675045680373	0.147966827138962	39.5376354242595	1.65392142205638	19.3163535486731	0.0811745787551835	0.582084377835917
ENSG00000254634.4	2	0.108271439717158	0.0748444971566552	1.44661857358114	0.148003781270617	0	1	0.375427475184756	0.54006059097528	0.582115206602828
ENSG00000179886.5	13	-0.0534281228747616	0.0369369866212922	-1.44646674680178	0.148046332386335	40.8333309528575	1.69014077707032	20.3470321252759	0.0607995216071354	0.582168032468058
ENSG00000053747.15	10	-0.0512897657373069	0.0354658337339129	-1.44617397470803	0.148128411355926	0.00322581531839604	1.00003225919381	9.36344503792376	0.40442362349419	0.582261738070718
ENSG00000233532.5	7	-0.0425632471173357	0.0294308255701869	-1.44621315551718	0.14811742495973	0	1	3.95737884388529	0.682444342958904	0.582261738070718
ENSG00000076924.11	10	0.0455094042988176	0.0314750379069465	1.44588878441903	0.148208398179348	36.7368644135049	1.58069939267043	14.1177553928415	0.118197664901072	0.58246162697101
ENSG00000234093.3	2	0.175953328235998	0.121706643712843	1.44571670755416	0.148256676235059	0	1	0.251455587356816	0.616052013468488	0.582536845772661
